tiempo;VA;VB;VC
0.0318;-20.6516;-279.242;300.114
0.0318125;-19.2243;-279.104;298.987
0.031825;-17.4422;-279.63;298.249
0.0318375;-16.7809;-280.441;297.501
0.03185;-15.6359;-282.444;296.88
0.0318625;-14.2569;-283.182;296.938
0.031875;-12.87;-283.551;297.608
0.0318875;-11.4265;-284.16;297.579
0.0319;-10.6927;-284.344;297.404
0.0319125;-9.82181;-285.11;296.773
0.031925;-8.70093;-285.285;295.491
0.0319375;-7.36232;-285.59;294.714
0.03195;-6.31402;-285.968;293.772
0.0319625;-5.38667;-287.002;292.325
0.031975;-4.45933;-288.552;291.393
0.0319875;-3.46747;-289.871;291.179
0.032;-2.08855;-290.997;291.199
0.0320125;-1.19345;-292.122;291.442
0.032025;-0.580599;-293.857;290.451
0.0320375;0.298364;-294.65;290.053
0.03205;1.2499;-294.687;290.004
0.0320625;2.27401;-294.604;288.839
0.032075;3.41909;-294.263;288.48
0.0320875;4.49158;-294.152;287.557
0.0321;5.56408;-294.586;286.732
0.0321125;6.6527;-295.01;286.314
0.032125;7.89454;-295.453;285.916
0.0321375;9.19282;-296.081;285.877
0.03215;10.096;-296.8;285.78
0.0321625;10.733;-297.843;285.663
0.032175;11.8297;-298.682;285.061
0.0321875;13.1361;-299.107;285.023
0.0322;14.2327;-299.448;284.673
0.0322125;15.3698;-299.974;283.644
0.032225;16.3374;-300.362;282.75
0.0322375;17.6599;-300.316;282.109
0.03225;18.7163;-300.325;281.536
0.0322625;19.8291;-301.035;280.216
0.032275;21.0548;-301.487;279.516
0.0322875;22.3289;-301.69;278.982
0.0323;23.7965;-302.327;278.332
0.0323125;24.5443;-303.011;278.096
0.032325;26.0664;-304.204;277.664
0.0323375;27.4608;-305.245;277.681
0.03235;28.3722;-306.439;277.698
0.0323625;29.5753;-307.824;277.137
0.032375;30.6325;-308.269;276.713
0.0323875;31.8174;-308.663;276.161
0.0324;33.1389;-308.481;275.457
0.0324125;34.2599;-307.945;274.778
0.032425;35.4995;-308.228;273.369
0.0324375;36.6752;-308.269;272.504
0.03245;37.4043;-308.572;271.858
0.0324625;38.3339;-309.502;270.704
0.032475;39.0266;-310.089;270.11
0.0324875;40.0383;-310.837;269.423
0.0325;41.1593;-311.332;268.718
0.0325125;42.1163;-311.535;268.056
0.032525;43.2191;-311.727;266.995
0.0325375;44.1032;-311.697;266.011
0.03255;45.3427;-311.221;265.688
0.0325625;46.2176;-310.615;265.281
0.032575;47.0288;-310.746;264.78
0.0325875;47.8764;-310.918;264.653
0.0326;48.8243;-311.585;264.305
0.0326125;49.7813;-312.566;263.668
0.032625;50.4922;-313.557;262.616
0.0326375;51.8228;-313.901;261.903
0.03265;52.6157;-313.557;261.428
0.0326625;53.591;-314.295;259.578
0.032675;54.7302;-314.457;258.568
0.0326875;55.8148;-314.204;258.254
0.0327;57.027;-314.467;257.235
0.0327125;57.3369;-314.952;256.607
0.032725;58.3668;-316.115;255.292
0.0327375;59.6792;-316.408;254.918
0.03275;60.8276;-316.732;254.273
0.0327625;61.9121;-317.177;252.729
0.032775;62.7871;-316.965;251.71
0.0327875;64.5097;-316.823;250.225
0.0328;65.9223;-316.247;249.537
0.0328125;66.934;-316.307;248.23
0.032825;68.0824;-316.621;246.771
0.0328375;69.3493;-316.651;246.126
0.03285;70.8622;-316.681;245.404
0.0328625;71.7463;-316.712;244.598
0.032875;72.5757;-317.167;243.113
0.0328875;73.6876;-317.056;241.95
0.0329;75.3555;-316.772;240.932
0.0329125;77.1054;-316.408;240.006
0.032925;78.2082;-316.489;238.801
0.0329375;79.4477;-317.005;237.308
0.03295;80.7419;-316.884;236.824
0.0329625;82.1546;-316.904;236.204
0.032975;83.0204;-317.278;235.101
0.0329875;83.786;-317.865;233.709
0.033;85.0984;-318.168;232.614
0.0330125;86.3106;-318.117;231.952
0.033025;87.4772;-318.876;230.314
0.0330375;88.5162;-319.492;229.058
0.03305;89.6464;-319.492;228.413
0.0330625;91.132;-319.927;227.004
0.033075;92.5264;-320.049;226.189
0.0330875;93.8206;-319.958;225.324
0.0331;95.0237;-319.988;224.288
0.0331125;95.7711;-320.059;223.202
0.033125;96.9286;-320.382;221.64
0.0331375;97.8673;-320.423;221.004
0.03315;99.1159;-320.362;219.773
0.0331625;100.419;-320.342;218.721
0.033175;101.504;-320.2;217.397
0.0331875;103.163;-320.069;216.064
0.0332;104.22;-319.695;215.156
0.0332125;105.468;-319.877;213.416
0.033225;106.489;-320.231;212.288
0.0332375;107.875;-320.443;211.057
0.03325;109.096;-320.645;209.937
0.0332625;110.053;-320.413;209.113
0.033275;111.311;-320.21;207.806
0.0332875;112.331;-320.049;206.635
0.0333;113.471;-320.028;205.651
0.0333125;114.528;-320.19;204.395
0.033325;115.494;-320.595;203.274
0.0333375;116.624;-320.989;201.662
0.03335;118.474;-320.969;201.178
0.0333625;119.969;-320.756;200.397
0.033375;121.227;-321.191;199.336
0.0333875;122.248;-321.282;198.488
0.0334;123.715;-321.788;197.24
0.0334125;124.936;-321.737;196.442
0.033425;126.039;-321.838;194.965
0.0334375;127.661;-321.606;193.726
0.03345;128.782;-321.04;192.725
0.0334625;130.268;-321.424;191.494
0.033475;131.398;-322.051;189.771
0.0334875;132.619;-323.082;189.024
0.0335;134.233;-322.849;188.991
0.0335125;135.773;-323.466;188.753
0.033525;136.967;-324.204;188.176
0.0335375;137.878;-325.428;187.251
0.03355;138.954;-325.913;185.689
0.0335625;140.412;-325.62;183.898
0.033575;142.062;-324.589;181.734
0.0335875;143.365;-323.072;179.477
0.0336;144.495;-322.202;176.65
0.0336125;145.397;-321.09;173.85
0.033625;146.947;-320.483;171.898
0.0336375;148.487;-319.614;170.209
0.03365;149.499;-319.765;169.25
0.0336625;150.647;-320.706;167.985
0.033675;151.732;-321.798;167.841
0.0336875;153.308;-322.384;167.535
0.0337;154.63;-322.991;167.102
0.0337125;155.879;-323.254;166.288
0.033725;157.018;-323.153;164.921
0.0337375;158.139;-323.294;163.809
0.03375;159.688;-322.961;162.757
0.0337625;160.9;-323.173;162.596
0.033775;162.158;-323.8;162.477
0.0337875;163.015;-324.639;162.426
0.0338;163.945;-326.156;162.731
0.0338125;164.92;-327.046;163.292
0.033825;165.941;-327.824;163.691
0.0338375;167.28;-328.593;163.258
0.03385;168.802;-328.674;162.375
0.0338625;170.334;-328.593;160.915
0.033875;170.762;-328.34;159.226
0.0338875;171.564;-328.259;157.3
0.0339;172.448;-327.44;155.823
0.0339125;172.849;-326.742;155.84
0.033925;173.441;-326.115;156.044
0.0339375;173.478;-325.66;157.554
0.03395;173.159;-325.954;158.496
0.0339625;172.53;-326.55;158.743
0.033975;172.074;-327.015;158.802
0.0339875;172.311;-326.56;158.216
0.034;172.667;-325.832;158.284
0.0340125;172.758;-324.922;157.682
0.034025;172.248;-324.619;156.926
0.0340375;171.856;-324.589;156.035
0.03405;172.011;-324.953;154.533
0.0340625;172.266;-325.812;152.691
0.034075;172.439;-326.57;151.961
0.0340875;172.639;-327.288;151.503
0.0341;173.332;-327.39;150.917
0.0341125;174.945;-328.087;149.449
0.034125;176.96;-329.169;145.664
0.0341375;179.32;-330.656;140.266
0.03415;183.184;-331.323;133.774
0.0341625;187.614;-329.462;129.046
0.034175;192.818;-326.935;124.964
0.0341875;196.546;-325.034;120.652
0.0342;198.76;-324.74;115.552
0.0342125;201.686;-324.589;110.426
0.034225;205.04;-323.648;105.961
0.0342375;209.597;-323.183;100.835
0.03425;214.245;-322.314;96.0654
0.0342625;219.048;-321.1;91.686
0.034275;223.742;-319.614;88.6052
0.0342875;227.853;-318.067;86.2373
0.0343;230.742;-317.086;84.8879
0.0343125;232.875;-316.631;83.8355
0.034325;234.88;-316.216;83.6997
0.0343375;236.766;-315.418;84.2344
0.03435;238.771;-314.568;84.7691
0.0343625;240.239;-313.749;86.127
0.034375;241.487;-313.486;87.137
0.0343875;241.706;-313.8;88.4355
0.0344;241.624;-314.295;89.3945
0.0344125;241.515;-314.74;91.024
0.034425;241.123;-315.003;92.6705
0.0344375;240.567;-315.731;94.317
0.03445;239.127;-316.752;95.7683
0.0344625;237.714;-317.854;97.1602
0.034475;236.265;-318.714;99.2056
0.0344875;234.451;-319.937;100.029
0.0345;232.583;-321.717;100.283
0.0345125;231.024;-322.88;100.241
0.034525;230.304;-324.134;100.224
0.0345375;229.384;-324.821;99.2311
0.03455;228.454;-326.196;97.6949
0.0345625;227.689;-326.874;96.0314
0.034575;227.224;-327.167;94.6226
0.0345875;227.005;-327.794;92.9676
0.0346;226.422;-327.723;90.5997
0.0346125;227.215;-328.289;88.7835
0.034625;227.871;-327.511;86.3901
0.0346375;228.928;-327.824;83.6572
0.03465;230.423;-327.228;80.517
0.0346625;231.918;-325.671;77.9709
0.034675;234.306;-324.862;75.0004
0.0346875;236.092;-323.385;71.9536
0.0347;238.489;-322.769;69.331
0.0347125;241.105;-321.333;66.6576
0.034725;243.793;-320.2;64.765
0.0347375;246.637;-319.24;62.5159
0.03475;248.997;-318.158;60.5893
0.0347625;251.686;-317.238;58.8665
0.034775;254.229;-315.529;57.2963
0.0347875;256.799;-314.083;55.5565
0.0348;259.406;-312.809;53.893
0.0348125;261.748;-311.848;52.3993
0.034825;264.546;-311.252;51.3893
0.0348375;266.579;-310.877;50.5915
0.03485;268.392;-311.393;49.641
0.0348625;269.841;-311.423;49.3609
0.034875;271.044;-311.13;49.3524
0.0348875;272.12;-310.524;49.3694
0.0349;272.238;-309.866;48.8602
0.0349125;272.749;-309.614;48.1727
0.034925;272.785;-308.795;47.7908
0.0349375;273.168;-308.774;47.0779
0.03495;272.84;-308.744;45.8812
0.0349625;272.53;-309.452;44.8118
0.034975;272.649;-309.785;43.6576
0.0349875;272.184;-309.705;43.1229
0.035;272.184;-310.18;42.1554
0.0350125;271.564;-309.573;41.2982
0.035025;271.181;-309.563;40.738
0.0350375;270.452;-309.432;39.1594
0.03505;269.942;-309.381;38.1749
0.0350625;269.696;-309.169;36.503
0.035075;269.677;-308.835;34.9329
0.0350875;270.151;-308.784;33.4052
0.0351;270.206;-308.613;31.4447
0.0351125;270.589;-308.875;29.8067
0.035125;270.817;-308.562;27.7952
0.0351375;271.701;-308.37;26.4288
0.03515;272.576;-307.854;24.8163
0.0351625;273.533;-307.167;23.4244
0.035175;274.608;-306.206;21.9306
0.0351875;275.647;-304.841;20.1399
0.0352;277.005;-303.496;18.6546
0.0352125;278.245;-302.313;16.8638
0.035225;279.739;-301.423;15.3192
0.0352375;280.678;-300.442;13.6218
0.03525;282.501;-299.805;12.0602
0.0352625;284.26;-298.086;11.186
0.035275;285.973;-296.974;10.1336
0.0352875;287.687;-296.054;8.75019
0.0353;288.671;-294.679;7.46864
0.0353125;290.193;-293.9;5.79668
0.035325;291.232;-292.313;4.44724
0.0353375;292.463;-291.302;3.12325
0.03535;293.164;-290.341;1.41734
0.0353625;293.538;-289.492;-0.118819
0.035375;294.459;-288.521;-1.34945
0.0353875;294.969;-286.903;-2.07934
0.0354;295.434;-285.963;-3.25904
0.0354125;295.324;-285.215;-4.70185
0.035425;295.252;-285.083;-5.99189
0.0354375;295.844;-285.103;-7.13764
0.03545;296.436;-284.851;-7.85056
0.0354625;297.074;-285.356;-9.32731
0.035475;297.384;-286.064;-11.0162
0.0354875;297.867;-286.489;-12.145
0.0355;298.642;-286.216;-13.1041
0.0355125;299.044;-285.46;-13.6846
0.035525;299.123;-284.955;-14.8951
0.0355375;298.779;-284.25;-15.9425
0.03555;298.749;-283.248;-16.4748
0.0355625;298.926;-282.037;-17.0757
0.035575;298.808;-281.052;-17.9256
0.0355875;298.779;-280.608;-19.5139
0.0356;298.867;-280.155;-20.6986
0.0356125;299.477;-279.693;-21.8318
0.035625;299.949;-278.961;-22.8878
0.0356375;299.959;-278.5;-24.2528
0.03565;300.401;-278.151;-25.9269
0.0356625;300.784;-277.158;-26.6738
0.035675;301.384;-276.609;-27.9101
0.0356875;301.935;-275.895;-28.9317
0.0357;302.269;-274.728;-29.8331
0.0357125;302.741;-273.717;-31.2153
0.035725;302.8;-272.602;-32.3056
0.0357375;303.311;-271.469;-33.602
0.03575;303.616;-270.311;-34.6923
0.0357625;304.029;-269.352;-36.0144
0.035775;304.923;-268.281;-37.1734
0.0357875;305.719;-267.018;-37.8602
0.0358;306.545;-266.007;-39.0363
0.0358125;306.614;-265.484;-40.5473
0.035825;306.811;-265.284;-42.1785
0.0358375;307.381;-264.413;-42.9339
0.03585;307.912;-263.324;-43.5521
0.0358625;308.207;-262.723;-44.9343
0.035875;308.207;-262;-46.0847
0.0358875;308.561;-261.198;-46.9517
0.0359;309.013;-260.179;-47.5098
0.0359125;309.18;-259.29;-48.2138
0.035925;309.062;-259.011;-49.6131
0.0359375;308.885;-258.611;-50.5918
0.03595;309.2;-257.722;-50.9524
0.0359625;309.485;-256.633;-51.2529
0.035975;309.268;-255.718;-52.1028
0.0359875;308.993;-254.847;-53.3133
0.036;308.718;-253.802;-54.2405
0.0360125;308.964;-252.547;-55.0303
0.036025;308.796;-251.319;-55.9489
0.0360375;308.452;-250.735;-57.5801
0.03605;308.433;-249.951;-58.7648
0.0360625;308.58;-248.731;-59.3915
0.036075;308.767;-247.791;-60.0697
0.0360875;308.403;-246.728;-60.9197
0.0361;308.216;-245.778;-61.9756
0.0361125;308.118;-244.585;-62.8084
0.036125;308.285;-243.243;-63.624
0.0361375;308.452;-242.206;-64.6542
0.03615;308.561;-241.091;-66.0449
0.0361625;308.737;-240.412;-67.3327
0.036175;309.219;-239.662;-68.7578
0.0361875;309.74;-238.704;-69.6421
0.0362;309.888;-237.781;-70.7152
0.0362125;309.878;-237.014;-72.252
0.036225;309.603;-236.413;-73.2307
0.0362375;309.986;-235.289;-73.9518
0.03625;310.055;-234.357;-74.5785
0.0362625;310.045;-233.712;-76.0551
0.036275;310.389;-232.649;-77.4631
0.0362875;310.625;-231.813;-78.7508
0.0363;311.234;-231.081;-80.382
0.0363125;311.402;-230.123;-81.644
0.036325;311.608;-229.356;-83.2752
0.0363375;311.785;-228.45;-84.7261
0.03635;311.893;-227.387;-85.7734
0.0363625;312.296;-226.142;-86.8122
0.036375;312.404;-224.634;-87.4475
0.0363875;312.513;-223.284;-88.4863
0.0364;312.345;-222.387;-89.5938
0.0364125;312.316;-221.368;-90.521
0.036425;312.345;-220.357;-91.5598
0.0364375;312.385;-219.407;-92.5986
0.03645;312.729;-218.362;-93.8606
0.0364625;312.975;-217.334;-94.8049
0.036475;313.407;-216.14;-95.6978
0.0364875;313.437;-215.078;-96.7709
0.0365;313.211;-214.198;-98.0501
0.0365125;313.063;-213.396;-99.1232
0.036525;312.955;-212.299;-99.8873
0.0365375;313.034;-211.445;-100.823
0.03655;312.955;-210.722;-101.862
0.0365625;313.161;-210.007;-102.995
0.036575;313.712;-209.197;-104.017
0.0365875;314.262;-208.221;-104.832
0.0366;314.351;-207.455;-106.197
0.0366125;314.056;-207.141;-108
0.036625;314.223;-206.871;-109.425
0.0366375;314.911;-205.878;-110.121
0.03665;315.727;-205.416;-110.696
0.0366625;315.875;-205.033;-112.293
0.036675;315.737;-204.118;-113.486
0.0366875;315.727;-203.151;-114.705
0.0367;315.884;-201.958;-115.658
0.0367125;315.904;-200.163;-116.156
0.036725;315.334;-198.595;-117.573
0.0367375;314.97;-197.088;-118.835
0.03675;315.157;-195.058;-119.745
0.0367625;315.884;-193.446;-120.337
0.036775;316.337;-192.044;-121.487
0.0367875;316.445;-191.538;-123.204
0.0368;316.582;-191.155;-124.647
0.0368125;316.946;-190.319;-125.72
0.036825;317.212;-189.613;-126.741
0.0368375;317.241;-188.533;-128.046
0.03685;317.153;-187.322;-129.214
0.0368625;316.907;-186.477;-130.699
0.036875;317.339;-185.527;-131.867
0.0368875;317.919;-184.447;-132.691
0.0369;318.096;-184.011;-134.288
0.0369125;318.205;-183.915;-136.116
0.036925;318.352;-183.706;-137.593
0.0369375;318.873;-183.314;-138.812
0.03695;319.286;-182.6;-139.834
0.0369625;319.483;-181.929;-140.907
0.036975;319.866;-181.52;-142.014
0.0369875;319.876;-180.535;-142.881
0.037;319.876;-179.568;-143.843
0.0370125;319.728;-178.462;-144.985
0.037025;319.512;-177.643;-146.109
0.0370375;319.905;-177.085;-147.174
0.03705;320.269;-175.813;-147.904
0.0370625;320.78;-174.472;-148.711
0.037075;320.918;-173.2;-149.844
0.0370875;320.849;-172.695;-151.209
0.0371;321.056;-171.928;-152.325
0.0371125;321.262;-170.647;-152.754
0.037125;321.429;-169.541;-153.793
0.0371375;321.262;-168.626;-155.046
0.03715;321.567;-167.354;-155.836
0.0371625;322.127;-165.316;-156.3
0.037175;322.127;-162.972;-157.09
0.0371875;321.252;-160.646;-158.755
0.0372;320.269;-158.39;-160.163
0.0372125;319.719;-155.637;-161.142
0.037225;319.04;-153.224;-162.232
0.0372375;318.637;-150.776;-163.194
0.03725;318.077;-148.145;-163.992
0.0372625;317.359;-145.453;-165.091
0.037275;316.543;-142.351;-165.984
0.0372875;315.57;-139.537;-167.151
0.0373;314.38;-137.072;-168.671
0.0373125;313.338;-135.312;-170.225
0.037325;312.68;-133.822;-171.701
0.0373375;312.434;-132.455;-172.775
0.03735;312.522;-131.017;-173.607
0.0373625;312.296;-129.911;-174.809
0.037375;312.336;-129.284;-176.552
0.0373875;312.08;-128.674;-177.797
0.0374;312.031;-128.482;-179.188
0.0374125;311.618;-128.36;-180.432
0.037425;311.215;-128.465;-181.729
0.0374375;311.539;-128.395;-182.965
0.03745;311.854;-128.151;-183.403
0.0374625;312.365;-128.221;-184.184
0.037475;312.286;-128.752;-185.472
0.0374875;312.601;-129.405;-187.172
0.0375;313.191;-129.754;-188.236
0.0375125;313.859;-129.815;-189.06
0.037525;314.302;-129.754;-190.305
0.0375375;314.361;-129.58;-191.43
0.03755;314.931;-128.822;-192.142
0.0375625;315.54;-127.942;-192.452
0.037575;315.924;-127.254;-193.439
0.0375875;315.737;-126.844;-194.838
0.0376;315.884;-125.99;-196.04
0.0376125;316.582;-124.579;-196.564
0.037625;316.976;-123.046;-197.242
0.0376375;317.33;-121.46;-198.221
0.03765;317.536;-119.718;-199.079
0.0376625;317.575;-117.827;-200.298
0.037675;317.497;-116.068;-201.526
0.0376875;317.202;-114.203;-203.037
0.0377;316.779;-112.322;-204.556
0.0377125;316.671;-110.231;-205.861
0.037725;316.769;-108.131;-207.038
0.0377375;316.779;-106.032;-208.102
0.03775;316.622;-104.254;-209.295
0.0377625;316.189;-102.669;-210.875
0.037775;315.943;-100.961;-212.506
0.0377875;315.658;-99.341;-213.906
0.0378;315.59;-97.5463;-215.408
0.0378125;315.442;-95.7865;-216.507
0.037825;315.078;-94.2533;-218.001
0.0378375;314.862;-92.9204;-219.967
0.03785;314.646;-91.4829;-221.16
0.0378625;314.321;-90.1674;-222.508
0.037875;313.732;-89.1394;-224.268
0.0378875;313.387;-88.1289;-225.753
0.0379;313.427;-86.7959;-226.8
0.0379125;313.791;-85.3062;-227.513
0.037925;313.741;-84.2434;-228.638
0.0379375;313.358;-83.5464;-230.191
0.03795;313.073;-82.9715;-231.333
0.0379625;313.043;-82.2222;-232.381
0.037975;313.171;-81.5166;-233.411
0.0379875;312.994;-80.8632;-234.458
0.038;313.211;-79.9572;-235.48
0.0380125;313.456;-78.7201;-235.866
0.038025;313.368;-77.5701;-236.605
0.0380375;312.984;-76.6292;-237.746
0.03805;312.375;-75.3834;-238.785
0.0380625;312.1;-74.1725;-239.704
0.038075;312.07;-72.5085;-240.416
0.0380875;312.07;-70.8359;-241.086
0.0381;311.824;-69.4768;-241.97
0.0381125;311.49;-68.0916;-243.052
0.038125;311.048;-66.7849;-243.996
0.0381375;310.389;-65.3474;-245.104
0.03815;309.809;-63.8141;-246.091
0.0381625;309.416;-61.8714;-246.932
0.038175;309.219;-59.9984;-247.791
0.0381875;308.973;-57.9685;-248.752
0.0382;308.374;-56.261;-249.74
0.0382125;307.676;-54.6667;-250.985
0.038225;306.653;-53.2206;-252.281
0.0382375;305.955;-51.8528;-253.526
0.03825;305.71;-49.9972;-254.376
0.0382625;305.287;-48.2722;-254.874
0.038275;305.08;-46.6083;-256.144
0.0382875;304.717;-44.953;-256.797
0.0383;304.294;-43.3936;-257.655
0.0383125;303.684;-42.2872;-258.951
0.038325;302.996;-41.0153;-259.982
0.0383375;302.338;-39.8218;-260.986
0.03835;301.935;-38.4627;-261.913
0.0383625;301.856;-36.9381;-262.48
0.038375;301.472;-35.6836;-263.029
0.0383875;301.02;-34.6121;-264.145
0.0384;300.145;-33.8019;-265.15
0.0384125;299.27;-33.0353;-266.549
0.038425;298.828;-32.1554;-267.459
0.0384375;298.553;-30.805;-267.837
0.03845;298.494;-29.6028;-268.438
0.0384625;298.179;-28.4354;-269.142
0.038475;297.806;-27.5555;-270.146
0.0384875;297.137;-26.6146;-270.799
0.0385;296.252;-25.5779;-271.554
0.0385125;295.358;-24.6632;-272.25
0.038525;294.375;-23.1735;-272.473
0.0385375;293.854;-21.8667;-272.499
0.03855;293.5;-20.1069;-272.284
0.0385625;293.46;-18.5213;-272.722
0.038575;292.831;-17.7634;-274.035
0.0385875;292.281;-17.11;-275.821
0.0386;292.212;-16.2998;-277.186
0.0386125;292.222;-14.9059;-278.405
0.038625;292.33;-13.5382;-279.453
0.0386375;291.917;-12.092;-280.114
0.03865;291.366;-10.5239;-280.311
0.0386625;290.167;-8.9122;-280.835
0.038675;289.184;-7.34407;-281.307
0.0386875;288.417;-5.55815;-280.964
0.0387;287.896;-4.12941;-281.213
0.0387125;287.217;-3.16167;-281.598
0.038725;286.656;-2.11649;-282.487
0.0387375;286.516;-1.01905;-282.642
0.03875;286.025;0.391942;-283.106
0.0387625;285.455;1.31518;-284.324
0.038775;283.983;2.33423;-285.184
0.0387875;283.097;3.57103;-286.334
0.0388;282.352;5.35655;-286.209
0.0388125;281.458;7.07238;-286.547
0.038825;280.555;8.22208;-287.088
0.0388375;279.241;9.43275;-287.165
0.03885;278.329;10.0599;-288.055
0.0388625;277.233;10.8437;-288.567
0.038875;276.532;11.6015;-289.301
0.0388875;276.076;12.5596;-289.968
0.0389;275.682;13.8486;-290.22
0.0389125;275.357;15.0854;-290.809
0.038925;274.753;16.5138;-290.993
0.0389375;273.999;17.8552;-291.37
0.03895;272.965;18.9439;-292.075
0.0389625;271.904;20.0674;-292.394
0.038975;270.887;21.1126;-293.1
0.0389875;270.282;22.2362;-293.332
0.039;269.564;23.4904;-293.429
0.0390125;268.81;24.3266;-294.144
0.039025;268.056;25.3369;-294.54
0.0390375;267.477;26.4953;-294.907
0.03905;266.934;27.5927;-295.236
0.0390625;266.066;28.6728;-296.116
0.039075;265.61;29.7963;-296.686
0.0390875;265.058;31.216;-296.792
0.0391;264.655;32.5661;-297.014
0.0391125;263.743;33.8464;-297.169
0.039125;262.674;34.9177;-297.672
0.0391375;261.613;36.1197;-297.527
0.03915;260.456;37.5481;-297.556
0.0391625;259.632;38.7413;-297.846
0.039175;258.694;40.0217;-297.971
0.0391875;258.195;40.9449;-298.464
0.0392;257.73;41.9553;-298.706
0.0392125;257.16;42.9569;-299.305
0.039225;256.661;43.7321;-300.059
0.0392375;255.854;44.8469;-300.339
0.03925;254.934;45.7614;-300.832
0.0392625;253.944;46.9373;-301.151
0.039275;252.778;48.3396;-301.093
